pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CU,6/26/2023,79,-1.55,6.93,"Verlander, Justin",642133,434378,strikeout,swinging_strike,,,,,3,Rowdy Tellez strikes out swinging.,R,L,R,NYM,MIL,S,2,,2,2,2023,0.76,-1.41,0.36,3.05,,,,0,3,Top,,,,,682626,,,2.725356983,-115.0014019,1.066821866,6.11525237,24.47479552,-45.03935838,3.59,1.7,,,,78.3,2757,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.4,,,0,1,0,0,,18,5,Curveball,0,0,0,0,0,0,0,0,,Standard,41,0.025,-0.215
FF,6/26/2023,94.5,-1.5,6.81,"Verlander, Justin",642133,434378,,foul,,,,,12,Rowdy Tellez strikes out swinging.,R,L,R,NYM,MIL,S,,,2,1,2023,-0.69,1.6,0.61,3.82,,,,0,3,Top,,,,,682626,,,6.993712819,-137.1898899,-5.531949659,-10.38395057,35.05409226,-10.96459479,3.59,1.7,190,70.3,43,93.4,2434,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.36,,,,,,,,18,4,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,210,0,-0.067
FF,6/26/2023,93.3,-1.72,6.77,"Verlander, Justin",642133,434378,,foul,,,,,11,Rowdy Tellez strikes out swinging.,R,L,R,NYM,MIL,S,,,2,0,2023,-0.97,1.46,-0.9,3.02,,,,0,3,Top,,,,,682626,,,4.216704069,-135.6078527,-7.010392539,-12.86370896,32.03688512,-12.87845277,3.59,1.7,211,75.3,46,92.5,2244,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.44,,,,,,,,18,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,215,0,-0.058
FF,6/26/2023,92.7,-1.79,6.88,"Verlander, Justin",642133,434378,,ball,,,,,11,Rowdy Tellez strikes out swinging.,R,L,R,NYM,MIL,B,,,1,0,2023,-1,1.47,-1.73,3.91,,,,0,3,Top,,,,,682626,,,2.349279188,-134.8355473,-4.87438198,-12.6903852,34.5113548,-13.50769691,3.76,1.81,,,,91.5,2248,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.5,,,,,,,,18,2,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,211,0,0.065
CH,6/26/2023,86.6,-1.94,6.74,"Verlander, Justin",661388,434378,strikeout,swinging_strike,,,,,13,William Contreras strikes out swinging.,R,R,R,NYM,MIL,S,2,,1,2,2023,-1.29,0.36,-1.16,2.13,,686894,592885,2,2,Top,,,,,682626,,,4.489955032,-126.0123127,-5.492438092,-14.66098044,26.04072511,-27.42392976,3.44,1.64,,,,86.2,1640,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.44,,,0,1,0,0,,14,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,231,0.045,-0.34
FF,6/26/2023,94.7,-1.54,6.8,"Verlander, Justin",661388,434378,,foul,,,,,5,William Contreras strikes out swinging.,R,R,R,NYM,MIL,S,,,1,1,2023,-0.8,1.6,-0.26,2.52,,686894,592885,2,2,Top,,,,,682626,,,5.124563033,-137.5602449,-8.987512957,-11.36807718,33.02751774,-10.05638605,3.44,1.64,164,78.7,70,94,2694,6.2,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.31,,,,,,,,14,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0,-0.11
FF,6/26/2023,95.4,-1.65,6.74,"Verlander, Justin",661388,434378,,called_strike,,,,,9,William Contreras strikes out swinging.,R,R,R,NYM,MIL,S,,,1,0,2023,-0.74,1.47,0.54,2,,686894,592885,2,2,Top,,,,,682626,,,7.389287947,-138.460332,-10.07946704,-11.20441127,31.15603785,-11.10960915,3.44,1.61,,,,95,2602,6.2,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.27,,,,,,,,14,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206,0,-0.071
FF,6/26/2023,95.6,-1.54,6.89,"Verlander, Justin",661388,434378,,ball,,,,,11,William Contreras strikes out swinging.,R,R,R,NYM,MIL,B,,,0,0,2023,-0.56,1.48,-0.29,4.36,,686894,592885,2,2,Top,,,,,682626,,,4.532808019,-139.0690634,-4.365070036,-8.306410833,31.99425309,-12.14418961,3.38,1.67,,,,95,2602,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.46,,,,,,,,14,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206,0,0.048
FF,6/26/2023,94.2,-1.74,6.85,"Verlander, Justin",592885,434378,walk,ball,,,,,12,Christian Yelich walks.   Joey Wiemer to 2nd.,R,L,R,NYM,MIL,B,,,3,0,2023,-0.73,1.45,1.01,3.31,,,686894,2,2,Top,,,,,682626,,,8.696767883,-136.75611,-6.615193083,-11.19960939,32.07756108,-12.69951053,3.38,1.75,,,,93.3,2520,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.46,,,0.7,1,0,0,,13,4,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,211,-0.021,0.091
FF,6/26/2023,94.6,-1.83,6.76,"Verlander, Justin",592885,434378,,ball,,,,,14,Christian Yelich walks.   Joey Wiemer to 2nd.,R,L,R,NYM,MIL,B,,,2,0,2023,-0.9,1.42,0.45,1.32,,,686894,2,2,Top,,,,,682626,,,7.90291994,-137.0898689,-11.54462604,-13.19046491,32.71735348,-11.7280288,3.35,1.72,,,,93.8,2492,6.2,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.28,,,,,,,,13,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,215,0,0.087
CU,6/26/2023,78.1,-1.84,6.82,"Verlander, Justin",592885,434378,,ball,,,,,14,Christian Yelich walks.   Joey Wiemer to 2nd.,R,L,R,NYM,MIL,B,,,1,0,2023,0.77,-1.25,0.64,1.7,,,686894,2,2,Top,,,,,682626,,,3.921374593,-113.740775,-1.817763114,5.952430865,21.80198398,-42.89916892,3.43,1.98,,,,78.1,2856,6.3,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.15,,,,,,,,13,2,Curveball,0,0,0,0,0,0,0,0,,Standard,39,0,0.032
CU,6/26/2023,77.9,-1.85,6.86,"Verlander, Justin",592885,434378,,ball,,,,,14,Christian Yelich walks.   Joey Wiemer to 2nd.,R,L,R,NYM,MIL,B,,,0,0,2023,0.82,-1.47,0.54,1.42,,,686894,2,2,Top,,,,,682626,,,3.584881572,-113.2369745,-1.931363738,6.144090182,24.9681402,-44.44720886,3.38,1.72,,,,76.7,2832,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.55,,,,,,,,13,1,Curveball,0,0,0,0,0,0,0,0,,Standard,40,0,0.025
FF,6/26/2023,94.4,-1.68,6.75,"Verlander, Justin",686894,434378,field_error,hit_into_play,,,,,3,Joey Wiemer reaches on a throwing error by third baseman Brett Baty.,R,R,R,NYM,MIL,X,5,ground_ball,0,0,2023,-0.84,1.41,0.32,2.81,,,,2,2,Top,97.76,164.1,,,682626,,,7.035728485,-137.1804753,-7.667595953,-12.184352,31.26511369,-12.77605592,3.29,1.54,8,102,-19,94,2464,6.2,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.32,0.171,0.164,0.9,1,0,0,2,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,-0.014,0.147
SL,6/26/2023,85.5,-1.51,6.84,"Verlander, Justin",663368,434378,strikeout,called_strike,,,,,9,Blake Perkins called out on strikes.,R,L,R,NYM,MIL,S,2,,2,2,2023,0.48,-0.08,0.7,1.94,,,,1,2,Top,,,,,682626,,,4.237736808,-124.448711,-5.078034428,4.06208819,25.75027046,-32.19494498,3.24,1.57,,,,85,2626,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.46,,,0,1,0,0,,11,6,Slider,0,0,0,0,0,0,0,0,,Standard,153,0.017,-0.148
CH,6/26/2023,84.8,-1.77,6.74,"Verlander, Justin",663368,434378,,ball,,,,,13,Blake Perkins called out on strikes.,R,L,R,NYM,MIL,B,,,1,2,2023,-1.48,0.91,-1.51,2.14,,,,1,2,Top,,,,,682626,,,3.547161048,-123.3012951,-6.120081166,-15.70210297,27.48525705,-21.83201182,3.32,1.57,,,,84,2181,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.39,,,,,,,,11,5,Changeup,0,0,0,0,0,0,0,0,,Standard,230,0,0.028
SL,6/26/2023,87.7,-1.59,6.81,"Verlander, Justin",663368,434378,,foul,,,,,12,Blake Perkins called out on strikes.,R,L,R,NYM,MIL,S,,,1,2,2023,0.58,0.37,0.51,3.46,,,,1,2,Top,,,,,682626,,,3.850923312,-127.7284691,-2.745095726,5.582570863,26.77372497,-27.72028961,3.21,1.54,52,69.7,2,87.2,2765,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.51,,,,,,,,11,4,Slider,0,0,0,0,0,0,0,0,,Standard,159,0,0
FF,6/26/2023,94.4,-1.64,6.77,"Verlander, Justin",663368,434378,,swinging_strike,,,,,11,Blake Perkins called out on strikes.,R,L,R,NYM,MIL,S,,,1,1,2023,-1.04,1.48,-0.04,3.53,,,,1,2,Top,,,,,682626,,,6.414763479,-137.21363,-5.95574386,-14.54093433,31.93911632,-12.41238546,3.21,1.54,,,,93.7,2480,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.47,,,,,,,,11,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,213,0,-0.043
FF,6/26/2023,95.4,-1.58,6.74,"Verlander, Justin",663368,434378,,called_strike,,,,,2,Blake Perkins called out on strikes.,R,L,R,NYM,MIL,S,,,1,0,2023,-1.11,1.47,0.25,3.3,,,,1,2,Top,,,,,682626,,,7.283119012,-138.5907919,-6.651419908,-15.93064784,32.68490255,-11.92574717,3.35,1.68,,,,94.8,2486,6.2,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.32,,,,,,,,11,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,211,0,-0.032
CU,6/26/2023,76.1,-1.9,6.94,"Verlander, Justin",663368,434378,,ball,,,,,11,Blake Perkins called out on strikes.,R,L,R,NYM,MIL,B,,,0,0,2023,0.81,-1.22,-1.52,3.99,,,,1,2,Top,,,,,682626,,,-0.648134118,-110.752586,3.094059868,6.732195992,22.09332544,-42.94755532,3.3,1.6,,,,75.1,2659,5.8,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.7,,,,,,,,11,1,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,41,0,0.025
FF,6/26/2023,94.9,-1.64,6.81,"Verlander, Justin",649966,434378,field_out,hit_into_play,,,,,5,"Luis Urias grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,NYM,MIL,X,6,ground_ball,3,1,2023,-0.86,1.54,0.17,2.57,,,,0,2,Top,112.06,149.65,,,682626,,,6.610620549,-137.7704105,-8.750624839,-12.47828387,33.11359285,-10.80160318,3.25,1.53,53,100.5,1,93.9,2484,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.45,0.454,0.441,0,1,0,0,4,10,5,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,208,0.023,-0.399
FF,6/26/2023,93.9,-1.61,6.77,"Verlander, Justin",649966,434378,,called_strike,,,,,9,"Luis Urias grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,NYM,MIL,S,,,3,0,2023,-1.12,1.53,0.56,1.53,,,,0,2,Top,,,,,682626,,,8.029109715,-136.0463401,-11.01330749,-15.73973018,34.512949,-10.79153666,3.48,1.62,,,,92.6,2531,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.37,,,,,,,,10,4,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,210,0,-0.077
FF,6/26/2023,94,-1.64,6.79,"Verlander, Justin",649966,434378,,ball,,,,,12,"Luis Urias grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,NYM,MIL,B,,,2,0,2023,-0.95,1.42,0.35,3.56,,,,0,2,Top,,,,,682626,,,7.19978735,-136.5660236,-5.676969,-13.57079652,34.94973857,-13.32938029,3.42,1.62,,,,92.7,2410,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.52,,,,,,,,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,217,0,0.136
SL,6/26/2023,87,-1.71,6.82,"Verlander, Justin",649966,434378,,ball,,,,,14,"Luis Urias grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,NYM,MIL,B,,,1,0,2023,0.55,0.54,1.12,2.05,,,,0,2,Top,,,,,682626,,,5.609320545,-126.409012,-6.288993752,4.62423462,27.73571602,-25.25836699,3.22,1.53,,,,86.2,2564,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.49,,,,,,,,10,2,Slider,0,0,0,0,0,0,0,0,,Standard,171,0,0.065
SL,6/26/2023,84.8,-1.8,6.8,"Verlander, Justin",649966,434378,,ball,,,,,14,"Luis Urias grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",R,R,R,NYM,MIL,B,,,0,0,2023,0.68,-0.13,1.71,1.57,,,,0,2,Top,,,,,682626,,,6.803381934,-123.2517903,-5.569694606,5.565166611,25.10993586,-32.6005589,3.51,1.67,,,,84.3,2722,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.45,,,,,,,,10,1,Slider,0,0,0,0,0,0,0,0,,Standard,107,0,0.036
FF,6/26/2023,94.7,-1.67,6.75,"Verlander, Justin",608385,434378,field_out,hit_into_play,,,,,8,"Jesse Winker grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,MIL,X,3,ground_ball,3,1,2023,-0.97,1.57,0.02,1.65,642133,642715,680911,2,1,Top,159.33,153.89,,,682626,,,6.511229534,-137.2981908,-10.9839366,-13.69897284,32.74384957,-9.934777504,3.36,1.58,8,98.5,-11,93.6,2562,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.46,0.249,0.265,0,1,0,0,2,6,5,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,211,0.072,-1.145
FF,6/26/2023,93.5,-1.74,6.88,"Verlander, Justin",608385,434378,,called_strike,,,,,1,"Jesse Winker grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,MIL,S,,,3,0,2023,-0.96,1.56,-0.73,2.84,642133,642715,680911,2,1,Top,,,,,682626,,,4.689557374,-135.7951646,-7.987683524,-12.88242492,32.42508336,-11.28110843,3.33,1.61,,,,92.6,2475,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.42,,,,,,,,6,4,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,210,0,-0.232
FF,6/26/2023,94.3,-1.73,6.76,"Verlander, Justin",608385,434378,,ball,,,,,14,"Jesse Winker grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,MIL,B,,,2,0,2023,-0.76,1.53,0.03,0.91,642133,642715,680911,2,1,Top,,,,,682626,,,6.217398287,-136.5339723,-12.73230709,-10.93372569,32.68907697,-10.31583137,3.33,1.58,,,,93.3,2490,6.2,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.3,,,,,,,,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,215,0,0.323
FF,6/26/2023,95,-1.63,6.83,"Verlander, Justin",608385,434378,,ball,,,,,13,"Jesse Winker grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,MIL,B,,,1,0,2023,-0.77,1.54,-0.39,1.36,642133,642715,680911,2,1,Top,,,,,682626,,,4.921315866,-137.7066686,-11.92913551,-10.88969789,34.65677265,-9.966949449,3.33,1.69,,,,93.7,2494,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.46,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,213,0,0.171
FF,6/26/2023,95.7,-1.57,6.8,"Verlander, Justin",608385,434378,,ball,,,,,14,"Jesse Winker grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",R,L,R,NYM,MIL,B,,,0,0,2023,-0.61,1.72,0.94,2.17,642133,642715,680911,2,1,Top,,,,,682626,,,7.943651386,-138.7845686,-10.37042842,-9.698780276,31.85476286,-7.727933274,3.39,1.72,,,,94.9,2515,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.43,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,211,0,0.102
CU,6/26/2023,80.2,-1.65,6.93,"Verlander, Justin",680911,434378,force_out,hit_into_play,,,,,12,"Owen Miller grounds into a force out, pitcher Justin Verlander to catcher Francisco Alvarez.   Christian Yelich out at home.    Rowdy Tellez to 3rd.    Willy Adames to 2nd.    Owen Miller to 1st.",R,R,R,NYM,MIL,X,1,ground_ball,2,2,2023,1.11,-1,1.03,2.88,592885,642133,642715,1,1,Top,126,200.56,,,682626,,,3.807829678,-116.6933125,-0.291345622,9.235370433,24.7644282,-41.40639993,3.13,1.37,1,45.5,-80,79.5,2878,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.4,0.143,0.129,0,1,0,0,1,5,6,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,37,0.073,-0.663
FF,6/26/2023,96.1,-1.6,6.79,"Verlander, Justin",680911,434378,,foul,,,,,12,"Owen Miller grounds into a force out, pitcher Justin Verlander to catcher Francisco Alvarez.   Christian Yelich out at home.    Rowdy Tellez to 3rd.    Willy Adames to 2nd.    Owen Miller to 1st.",R,R,R,NYM,MIL,S,,,2,2,2023,-0.59,1.41,0.86,2.46,592885,642133,642715,1,1,Top,,,,,682626,,,7.803271845,-139.4673934,-8.960583474,-9.567648549,33.26688735,-11.85817344,3.13,1.37,320,95.1,27,95.2,2598,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.46,,,,,,,,5,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,207,0,0
FF,6/26/2023,94.7,-1.64,6.8,"Verlander, Justin",680911,434378,,foul,,,,,7,"Owen Miller grounds into a force out, pitcher Justin Verlander to catcher Francisco Alvarez.   Christian Yelich out at home.    Rowdy Tellez to 3rd.    Willy Adames to 2nd.    Owen Miller to 1st.",R,R,R,NYM,MIL,S,,,2,1,2023,-0.58,1.56,-0.35,1.87,592885,642133,642715,1,1,Top,,,,,682626,,,4.633029269,-137.5292417,-10.58680091,-8.392706382,31.26762317,-10.25145235,3.13,1.37,249,77.6,38,94.3,2508,6.2,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.29,,,,,,,,5,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0,-0.143
FF,6/26/2023,94.6,-1.61,6.84,"Verlander, Justin",680911,434378,,ball,,,,,13,"Owen Miller grounds into a force out, pitcher Justin Verlander to catcher Francisco Alvarez.   Christian Yelich out at home.    Rowdy Tellez to 3rd.    Willy Adames to 2nd.    Owen Miller to 1st.",R,R,R,NYM,MIL,B,,,1,1,2023,-0.68,1.66,-0.75,1.22,592885,642133,642715,1,1,Top,,,,,682626,,,3.742339825,-137.1526947,-12.5244957,-9.390590263,32.86890039,-8.55834627,3.13,1.4,,,,93.7,2465,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.36,,,,,,,,5,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0,0.065
CU,6/26/2023,80.2,-1.78,6.78,"Verlander, Justin",680911,434378,,blocked_ball,,,,,14,"Owen Miller grounds into a force out, pitcher Justin Verlander to catcher Francisco Alvarez.   Christian Yelich out at home.    Rowdy Tellez to 3rd.    Willy Adames to 2nd.    Owen Miller to 1st.",R,R,R,NYM,MIL,B,,,0,1,2023,0.72,-1.14,1.13,0.4,592885,642133,642715,1,1,Top,,,,,682626,,,5.041141084,-116.6013865,-5.154615914,5.478935207,23.96490314,-41.63339037,3.13,1.4,,,,79.5,2823,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.43,,,,,,,,5,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,39,0,0.071
FF,6/26/2023,95.4,-1.59,6.8,"Verlander, Justin",680911,434378,,called_strike,,,,,9,"Owen Miller grounds into a force out, pitcher Justin Verlander to catcher Francisco Alvarez.   Christian Yelich out at home.    Rowdy Tellez to 3rd.    Willy Adames to 2nd.    Owen Miller to 1st.",R,R,R,NYM,MIL,S,,,0,0,2023,-0.79,1.74,0.44,1.76,592885,642133,642715,1,1,Top,,,,,682626,,,7.082267635,-138.3589976,-11.42335496,-11.76477528,32.41910343,-7.420182431,3.19,1.43,,,,94.7,2431,6.2,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.3,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0,-0.137
SL,6/26/2023,88.2,-1.68,6.77,"Verlander, Justin",642715,434378,walk,blocked_ball,,,,,14,Willy Adames walks.,R,R,R,NYM,MIL,B,,,3,2,2023,0.38,0.29,0.68,0.74,592885,642133,,1,1,Top,,,,,682626,,,4.916429793,-128.2417596,-9.143563464,3.218096541,25.994158,-27.33165508,3.5,1.74,,,,87.9,2654,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.37,,,0.7,1,0,0,,4,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,157,-0.012,0.286
FF,6/26/2023,95,-1.5,6.87,"Verlander, Justin",642715,434378,,ball,,,,,13,Willy Adames walks.,R,R,R,NYM,MIL,B,,,2,2,2023,-0.71,1.66,-1.3,2.12,592885,642133,,1,1,Top,,,,,682626,,,2.086421517,-137.9492385,-10.41302918,-9.57054503,31.15948754,-8.890778247,3.52,1.79,,,,94.5,2496,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.35,,,,,,,,4,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0,0.121
FF,6/26/2023,94.4,-1.77,6.86,"Verlander, Justin",642715,434378,,foul_tip,,,,,11,Willy Adames walks.,R,R,R,NYM,MIL,S,,,2,1,2023,-0.55,1.71,-0.61,3.71,592885,642133,,1,1,Top,,,,,682626,,,4.206293354,-137.3122014,-6.252663442,-7.909027029,32.61010263,-9.355787742,3.41,1.68,,,,93.7,2424,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.45,,,,,,,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0,-0.167
FF,6/26/2023,94.8,-1.65,6.87,"Verlander, Justin",642715,434378,,ball,,,,,13,Willy Adames walks.,R,R,R,NYM,MIL,B,,,1,1,2023,-0.94,1.44,-0.91,1.91,592885,642133,,1,1,Top,,,,,682626,,,4.023313405,-137.7075879,-10.38386834,-12.86187319,31.95760702,-11.7180429,3.55,1.79,,,,93.9,2483,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.52,,,,,,,,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0,0.035
SL,6/26/2023,87.9,-1.77,6.79,"Verlander, Justin",642715,434378,,called_strike,,,,,9,Willy Adames walks.,R,R,R,NYM,MIL,S,,,1,0,2023,0.64,0.11,0.46,1.84,592885,642133,,1,1,Top,,,,,682626,,,4.063544106,-127.8632941,-6.078547347,6.232988732,26.3851667,-29.94196301,3.44,1.71,,,,87.7,2516,6.2,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.33,,,,,,,,4,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,150,0,-0.064
SL,6/26/2023,87.8,-1.7,6.75,"Verlander, Justin",642715,434378,,ball,,,,,14,Willy Adames walks.,R,R,R,NYM,MIL,B,,,0,0,2023,0.69,0.26,1.16,1.11,592885,642133,,1,1,Top,,,,,682626,,,5.492780351,-127.6430876,-8.045121554,6.336385613,26.6269944,-27.89313838,3.52,1.79,,,,87.5,2638,6.2,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.32,,,,,,,,4,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,160,0,0.032
SL,6/26/2023,87,-1.97,6.82,"Verlander, Justin",642133,434378,double,hit_into_play,,,,,9,Rowdy Tellez doubles (7) on a sharp line drive to right fielder Starling Marte.   Christian Yelich to 3rd.,R,L,R,NYM,MIL,X,9,line_drive,0,2,2023,0.45,0.26,0.79,2.15,,,592885,1,1,Top,189.75,122.5,,,682626,,,5.683086388,-126.4513239,-5.490110438,3.579642083,27.66751472,-28.41728518,3.59,1.7,247,103.6,15,86.3,2437,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.41,0.697,0.748,1.25,1,1,1,5,3,3,Slider,0,0,0,0,0,0,0,0,,Standard,154,-0.083,1.053
SL,6/26/2023,85.3,-1.99,6.93,"Verlander, Justin",642133,434378,,called_strike,,,,,5,Rowdy Tellez doubles (7) on a sharp line drive to right fielder Starling Marte.   Christian Yelich to 3rd.,R,L,R,NYM,MIL,S,,,0,1,2023,0.36,0.29,0.21,2.52,,,592885,1,1,Top,,,,,682626,,,4.428658063,-124.247742,-4.685253625,2.862810672,24.0167719,-28.44894193,3.79,1.81,,,,85,2287,5.9,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.56,,,,,,,,3,2,Slider,0,0,0,0,0,0,0,0,,Standard,141,0,-0.062
FF,6/26/2023,94.2,-1.87,6.83,"Verlander, Justin",642133,434378,,foul,,,,,2,Rowdy Tellez doubles (7) on a sharp line drive to right fielder Starling Marte.   Christian Yelich to 3rd.,R,L,R,NYM,MIL,S,,,0,0,2023,-0.76,1.41,-0.02,3.41,,,592885,1,1,Top,,,,,682626,,,6.442828661,-136.974175,-6.247138787,-11.04541575,32.06979242,-13.27044236,3.59,1.7,163,80.4,73,93.5,2492,6.1,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.45,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,Standard,212,0,-0.049
FF,6/26/2023,93.2,-1.83,6.92,"Verlander, Justin",661388,434378,field_out,hit_into_play,,,,,11,William Contreras flies out to center fielder Brandon Nimmo.,R,R,R,NYM,MIL,X,8,fly_ball,0,1,2023,-0.88,1.51,-0.76,3.75,,,592885,0,1,Top,118.12,106.02,,,682626,,,4.632189713,-135.4675058,-5.571308357,-11.84569195,32.14373799,-12.65256878,3.44,1.64,265,89.8,48,92.2,2460,6,717607,434378,682626,624413,643446,683146,596019,502054,607043,516782,54.55,0.009,0.009,0,1,0,0,3,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0.033,-0.308
